0
-9.8
-53.15
-34.5322
-46.6
-1.95
-46.1927
-42.7826
-23.1203
-36.8927
-13.7
-54.8
-38.2667
-0.6
-46.1028
-33.65
-23.76
-33.9258
-1.5746
-42.8794
-24.7911
-33.0117
-22.9661
-21.2167
-37.8333
-21.3585
-32.5833
-16.4833
-10.6167
-3.8004
-33.918
-38.0023
-34.0033
-35.7167
-22.6667
-30.1139
-21.2
-21.2078
-39.8833
-14.8167
-32.8337
-9.0763
-33.6971
-37.8811
-12.0667
-19.8
-37.6167
-19.55
-24.7859
-0.7393
-33.5906
-23.943
-21.6403
-0.3582
-20.5167
-24.8667
-33.0153
-19.0047
-2.5744
-39.0333
-20.4081
-0.4819
-38.5473
-28.55
-21.5333
-30.1811
-39.0333
-7.7136
-13.8483
-10.1667
-34.4187
-12.2333
-13.3983
-17.3411
-10.0681
-8.6199
-1.8839
-25.4
-8.9266
-41.8697
-23.1333
-12.1667
-33.8667
-0.3167
-19.2792
-34.0363
-20.3428
-35.1167
-32.25
-46.1333
-3.7508
-0.9492
-45.8667
-22.116
-14.2667
-5.55
-34.5833
-20.1
-33.3667
-19.0595
-34.2
-9.6567
-0.1303
-0.95
-34.6132
-17.8786
-3.3167
-40.85
-0.7193
-11.7022
-32.035
-17.3511
-28.24
-31.95
-6.8844
-20.5667
-28.783
-34.4833
-15.1961
-46.2817
-42.7692
-25.2986
-2.9248
-23.4
-30.2752
-18.15
-8.8368
-19.9842
-23.7
-9.1667
-35.1667
-0.1934
-44.7
-20.7377
-34.6667
-45.8742
-43.3002
-17.7125
-17.7333
-9.5972
-18.0864
-2.0226
-13.2
-22.45
-32.5
-14.97
-1.8953
-35.6566
-35.3333
-25.1667
-6.9811
-10.5075
-12.1688
-10.4544
-8.4667
-7.4706
-8.65
-28.7667
-6.0911
-3.6667
-35.6167
-3.432
-2.6741
-6.1761
-34.7333
-35.35
-7.3817
-12.974
-6.6447
-3.5403
-20.3297
-28.4478
-28.1887
-5.6667
-22.9575
-17.5667
-17.3019
-31.4333
-21.4803
